2026.05.27 13:58:01 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:01 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:01 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
May 27, 2026 1:58:01 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 156
May 27, 2026 1:58:01 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 157
2026.05.27 13:58:01 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:01 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
May 27, 2026 1:58:01 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 160
2026.05.27 13:58:01 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:01 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:01 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:01 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:01 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:01 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:02 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:02 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:02 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:02 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:02 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:03 WARN  no build target for: C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java
2026.05.27 13:58:03 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:03 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:03 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:03 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:03 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:04 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:05 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:05 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:05 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:05 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:05 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:06 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:06 WARN  no build target for: C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java
2026.05.27 13:58:06 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:06 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:07 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:07 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:07 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:07 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:07 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:07 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:08 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:08 WARN  no build target for: C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java
2026.05.27 13:58:08 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:08 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:09 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:09 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:09 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:10 WARN  no build target for: C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java
2026.05.27 13:58:10 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:11 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:11 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:11 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:11 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:12 WARN  no build target for: C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java
2026.05.27 13:58:12 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:13 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:13 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:14 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:14 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:17 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:17 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:17 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:17 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:18 WARN  no build target for: C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java
2026.05.27 13:58:18 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:19 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:19 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:25 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:25 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:27 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:27 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:27 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:28 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:28 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
May 27, 2026 1:58:28 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 275
2026.05.27 13:58:28 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:28 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:28 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:28 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:29 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:28 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:28 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
May 27, 2026 1:58:29 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 286
2026.05.27 13:58:29 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:30 WARN  no build target for: C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java
2026.05.27 13:58:30 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:31 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:31 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:31 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:33 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:35 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:35 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:35 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:35 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:58:36 WARN  no build target for: C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java
